card,activation_date,deactivation_date,activedays
"116,868",2020-04-25 21:25:56,2020-07-22 13:20:46,88
"116,897",2020-04-23 19:19:59,2020-07-22 13:20:46,90
"116,390",2020-04-29 13:08:19,2020-07-22 13:20:46,84
"116,649",2020-05-05 09:34:02,2020-07-22 13:20:46,78
"116,654",2020-05-04 17:26:20,2020-07-22 13:20:46,79
"116,678",2020-05-24 15:55:30,2020-07-22 13:20:46,59
"116,870",2020-05-04 13:38:25,2020-07-22 13:20:46,79
"113,328",2020-04-28 16:23:37,2020-07-22 13:20:46,85
"115,576",2020-04-11 12:08:33,2020-07-22 13:20:46,102
"115,803",2020-04-14 18:55:08,2020-07-22 13:20:46,99
"115,897",2020-04-17 16:24:24,2020-07-22 13:20:46,96
"115,905",2020-04-14 20:47:22,2020-07-22 13:20:46,99
"115,945",2020-05-22 19:18:59,2020-07-22 13:20:46,61
"115,959",2020-04-18 22:38:03,2020-07-22 13:20:46,95
"115,923",2020-04-24 15:25:38,2020-07-22 13:20:46,89
"116,002",2020-04-16 00:53:26,2020-07-22 13:20:46,97
"116,010",2020-04-14 15:04:56,2020-07-22 13:20:46,99
"116,027",2020-04-14 18:10:10,2020-07-22 13:20:46,99
"116,032",2020-05-20 18:18:28,2020-07-22 13:20:46,63
"116,046",2020-04-13 21:18:38,2020-07-22 13:20:46,100
"116,059",2020-04-20 22:56:07,2020-07-22 13:20:46,93
"116,035",2020-04-22 23:13:13,2020-07-22 13:20:46,91
"116,109",2020-04-22 20:24:53,2020-07-22 13:20:46,91
"116,119",2020-06-01 18:04:01,2020-07-22 13:20:46,51
"116,144",2020-04-15 22:59:30,2020-07-22 13:20:46,98
"116,154",2020-04-22 14:39:58,2020-07-22 13:20:46,91
"116,172",2020-04-15 22:21:11,2020-07-22 13:20:46,98
"116,092",2020-04-20 22:29:38,2020-07-22 13:20:46,93
"114,780",2020-04-14 19:19:19,2020-07-22 13:20:46,99
"116,195",2020-04-23 01:56:02,2020-07-22 13:20:46,90
"115,984",2020-04-17 19:53:23,2020-07-22 13:20:46,96
"116,200",2020-04-29 17:22:07,2020-07-22 13:20:46,84
"115,965",2020-05-05 19:50:49,2020-07-22 13:20:46,78
"115,862",2020-04-15 01:08:00,2020-05-20 09:55:15,35
"115,842",2020-04-22 08:52:52,2020-07-22 13:20:46,91
"115,787",2020-04-17 15:40:44,2020-07-22 13:20:46,96
"116,183",2020-04-13 22:12:11,2020-07-22 13:20:46,100
"116,229",2020-04-15 13:54:55,2020-07-22 13:20:46,98
"116,937",2020-04-24 20:10:08,2020-07-22 13:20:46,89
"116,940",2020-04-30 23:28:41,2020-07-22 13:20:46,83
"116,963",2020-04-23 17:14:21,2020-07-22 13:20:46,90
"116,983",2020-07-08 15:18:52,2020-07-22 13:20:46,14
"116,998",2020-04-28 19:06:06,2020-07-22 13:20:46,85
"116,924",2020-04-29 00:36:21,2020-07-22 13:20:46,84
"116,019",2020-04-23 16:07:07,2020-07-22 13:20:46,90
"115,053",2020-05-16 02:03:53,2020-07-22 13:20:46,67
"112,900",2020-04-25 13:56:26,2020-07-22 13:20:46,88
"117,003",2020-04-23 08:46:06,2020-11-30 10:01:48,221
"115,974",2020-04-27 22:05:05,2020-07-22 13:20:46,86
"115,262",2020-05-18 19:42:15,2020-07-22 13:20:46,65
"115,420",2020-05-01 16:52:24,2020-07-22 13:20:46,82
"116,367",2020-05-07 20:16:33,2020-07-22 13:20:46,76
"116,665",2020-04-29 15:03:07,2020-07-22 13:20:46,84
"116,972",2020-04-30 20:49:39,2020-07-22 13:20:46,83
"116,100",2020-04-15 08:45:34,2020-07-22 13:20:46,98
"115,918",2020-04-14 22:45:14,2020-07-22 13:20:46,99
"115,956",2020-05-10 13:51:44,2020-07-22 13:20:46,73
"116,212",2020-04-23 13:04:44,2020-07-22 13:20:46,90
"115,492",2020-04-15 15:56:14,2020-07-22 13:20:46,98
"115,841",2020-04-14 20:42:57,2020-07-22 13:20:46,99
"115,671",2020-04-17 22:15:42,2020-07-22 13:20:46,96
"115,661",2020-04-15 18:55:49,2020-07-22 13:20:46,98
"107,495",2020-04-23 22:50:35,2020-07-22 13:20:46,90
"116,282",2020-04-16 19:30:20,2020-07-22 13:20:46,97
"116,298",2020-04-23 10:16:02,2020-07-22 13:20:46,90
"116,306",2020-04-17 17:28:26,2020-07-22 13:20:46,96
"116,313",2020-04-14 13:24:22,2020-07-22 13:20:46,99
"116,334",2020-05-07 14:46:40,2020-07-22 13:20:46,76
"115,512",2020-05-05 02:00:26,2020-07-22 13:20:46,78
"116,327",2020-06-17 10:44:35,2020-07-22 13:20:46,35
"115,924",2020-04-23 16:44:46,2020-07-22 13:20:46,90
"116,345",2020-04-25 11:34:45,2020-07-22 13:20:46,88
"116,308",2020-04-24 20:33:32,2020-07-22 13:20:46,89
"116,364",2020-04-23 17:52:42,2020-07-22 13:20:46,90
"116,370",2020-04-24 02:17:15,2020-07-22 13:20:46,89
"109,780",2020-04-14 20:38:43,2020-07-22 13:20:46,99
"116,389",2020-04-20 17:01:33,2020-07-22 13:20:46,93
"116,356",2020-04-20 22:50:40,2020-07-22 13:20:46,93
"115,526",2020-05-09 20:25:08,2020-07-22 13:20:46,74
"116,414",2020-04-20 15:03:04,2020-07-22 13:20:46,93
"116,420",2020-04-29 18:45:19,2020-07-22 13:20:46,84
"116,425",2020-04-23 17:45:20,2020-07-22 13:20:46,90
"116,377",2020-04-30 23:26:33,2020-07-22 13:20:46,83
"116,435",2020-04-20 20:59:10,2020-07-22 13:20:46,93
"116,438",2020-04-30 17:53:47,2020-07-22 13:20:46,83
"114,196",2020-04-17 13:39:55,2020-07-22 13:20:46,96
"116,456",2020-04-24 21:15:09,2020-07-22 13:20:46,89
"116,462",2020-04-23 20:24:25,2020-07-22 13:20:46,90
"116,486",2020-07-08 13:52:38,2020-07-22 13:20:46,14
"116,501",2020-04-23 16:33:09,2020-07-22 13:20:46,90
"114,925",2020-04-23 17:40:09,2020-07-22 13:20:46,90
"114,869",2020-04-17 12:36:10,2020-07-22 13:20:46,96
"116,408",2020-07-10 19:11:18,2020-07-22 13:20:46,12
"116,021",2020-06-20 05:50:14,2020-07-22 13:20:46,32
"117,008",2020-05-13 12:31:43,2020-11-30 10:03:29,201
"117,011",2020-05-13 16:46:56,2020-11-30 10:01:52,201
"117,015",2020-06-18 15:39:00,2020-10-20 10:57:22,124
"106,308",2020-05-11 17:08:59,2020-07-22 13:20:46,72
"110,837",2020-05-19 14:49:08,2020-07-22 13:20:46,64
"117,019",2020-07-03 12:22:47,2020-11-30 10:01:54,150
"117,023",2020-11-06 15:21:01,2020-12-21 10:49:20,45
"114,908",2020-04-23 23:01:07,2020-07-22 13:20:46,90
"111,691",2020-04-22 14:44:39,2020-07-22 13:20:46,91
"109,762",2020-04-24 13:19:46,2020-07-22 13:20:46,89
"116,533",2020-04-23 18:57:26,2020-07-22 13:20:46,90
"116,556",2020-04-23 20:00:01,2020-07-22 13:20:46,90
"107,309",2020-04-20 14:39:00,2020-07-22 13:20:46,93
"116,589",2020-05-14 19:32:42,2020-07-22 13:20:46,69
"116,601",2020-04-28 12:55:18,2020-07-22 13:20:46,85
"116,606",2020-06-06 22:11:41,2020-07-22 13:20:46,46
"116,626",2020-04-24 14:13:22,2020-07-22 13:20:46,89
"116,645",2020-04-23 14:05:19,2020-07-22 13:20:46,90
"116,702",2020-04-29 01:45:01,2020-07-22 13:20:46,84
"116,753",2020-07-07 03:16:22,2020-07-22 13:20:46,15
"116,819",2020-04-24 18:45:29,2020-07-22 13:20:46,89
"116,797",2020-04-24 16:57:07,2020-07-22 13:20:46,89
"116,499",2020-04-25 02:42:58,2020-07-22 13:20:46,88
"116,617",2020-06-18 01:47:29,2020-07-22 13:20:46,34
"116,673",2020-04-23 16:01:02,2020-07-22 13:20:46,90
"116,706",2020-05-15 00:57:00,2020-07-22 13:20:46,68
"116,782",2020-04-29 16:21:52,2020-07-22 13:20:46,84
"116,613",2020-04-29 21:02:49,2020-07-22 13:20:46,84
"116,746",2020-05-02 22:43:51,2020-07-22 13:20:46,81
"116,750",2020-04-27 17:00:42,2020-07-22 13:20:46,86
"116,896",2020-04-27 16:32:32,2020-07-22 13:20:46,86
"116,959",2020-05-14 12:55:03,2020-07-22 13:20:46,69
"116,579",2020-05-01 22:50:25,2020-07-22 13:20:46,82
"116,999",2020-05-16 16:55:23,2020-07-22 13:20:46,67
"115,657",2020-04-29 20:19:42,2020-07-22 13:20:46,84
"115,149",2020-04-27 11:25:43,2020-07-22 13:20:46,86
"117,000",2020-05-06 11:01:12,2020-11-30 10:03:26,208
"116,179",2020-04-29 13:33:50,2020-07-22 13:20:46,84
"116,946",2020-04-23 22:18:33,2020-07-22 13:20:46,90
"115,987",2020-06-24 02:09:57,2020-07-22 13:20:46,28
"116,089",2020-04-28 14:46:05,2020-07-22 13:20:46,85
"116,293",2020-04-30 02:57:08,2020-07-22 13:20:46,83
"116,341",2020-04-28 22:25:34,2020-07-22 13:20:46,85
"116,411",2020-05-03 20:20:49,2020-07-22 13:20:46,80
"116,492",2020-05-29 22:32:26,2020-07-22 13:20:46,54
"116,622",2020-05-13 14:11:57,2020-07-22 13:20:46,70
"115,390",2020-06-19 22:36:14,2020-07-22 13:20:46,33
"115,829",2020-05-19 17:41:56,2020-07-22 13:20:46,64
"108,868",2020-05-11 18:32:09,2020-07-22 13:20:46,72
"107,625",2020-06-07 14:23:27,2020-07-22 13:20:46,45
"117,017",2020-06-16 11:30:44,2020-11-30 10:06:22,167
"117,020",2020-10-08 15:42:37,2020-10-20 10:56:37,12
"117,024",2020-11-09 14:04:31,2020-12-21 10:49:22,42
"117,028",2020-11-09 14:11:53,2020-12-21 10:49:15,42
